PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
0u6Bb,r1b2rk1/pp1pnppp/1qN5/2b1p3/4P3/1PPQB3/P2N1PPP/R3KB1R b KQ - 0 10,d7c6 d2c4 c5e3 c4b6,1650,75,93,2115,advantage opening short Knight,https://lichess.org/2jozIN2g/black#Some(19),Sicilian_Defense Sicilian_Defense_Paulsen-Basman_Defense,"['advantage', 'opening', 'Knight']",3,"['advantage', 'opening', 'Knight']"
0F1Gg,r1b2rk1/1p6/p7/2bPpp1p/2P3pq/P4P2/3BB1PP/R2Q1R1K w - - 3 22,d2b4 g4g3 h2h3 f5f4,2098,76,91,1018,crushing defensiveMove middlegame short Pawn,https://lichess.org/pWGUcB76#Some(42),,"['crushing', 'defensiveMove', 'middlegame', 'Pawn']",4,"['crushing', 'defensiveMove', 'middlegame', 'Pawn']"
0EyXN,2rqr1k1/Qp3pp1/5np1/P3n3/2P1p3/1N5P/1P2BPP1/R4RK1 w - - 2 25,a7b7 c8b8 b7a7 b8b3,1664,74,97,11997,advantage middlegame short skewer Rook,https://lichess.org/GIPuU8R4#Some(48),,"['advantage', 'middlegame', 'skewer', 'Rook']",4,"['advantage', 'middlegame', 'skewer', 'Rook']"
0XdFn,r1b2rk1/pp4bp/2q3p1/3Rnp2/8/1Q1BP3/P1P3PP/4BRK1 b - - 4 24,e5d3 d5d6 g8h8 d6c6,1618,76,89,2058,advantage discoveredAttack middlegame short Rook,https://lichess.org/Lf4aAE4d/black#Some(47),,"['advantage', 'discoveredAttack', 'middlegame', 'Rook']",4,"['advantage', 'discoveredAttack', 'middlegame', 'Rook']"
2ClAx,6k1/5pp1/PR2p2p/8/1P6/6BP/5PK1/q7 b - - 2 30,a1d4 a6a7 d4b6 a7a8q,1789,75,96,9822,advancedPawn crushing endgame promotion short Pawn,https://lichess.org/iaH2kLP3/black#Some(59),,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'Pawn']",5,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'Pawn']"
1SQlJ,R7/1p5p/1k2p3/1b2q3/1Q6/P7/6PP/6K1 w - - 10 48,a3a4 e5e3 g1h1 e3c1 b4e1 c1e1,1631,77,96,15593,backRankMate endgame long mate mateIn3 Queen,https://lichess.org/m1MQWXQV#Some(94),,"['endgame', 'mateIn3', 'Queen']",3,"['endgame', 'mateIn3', 'Queen']"
1GSTd,8/2R2pkp/6p1/8/5R2/7P/1r3PPK/5r2 b - - 12 36,b2f2 c7f7 g7h6 f4f2,1747,74,96,15456,crushing endgame intermezzo rookEndgame short Rook,https://lichess.org/Dq8nsmk3/black#Some(71),,"['crushing', 'endgame', 'intermezzo', 'Rook']",4,"['crushing', 'endgame', 'intermezzo', 'Rook']"
FZbtK,4r1k1/ppp2rbp/4N1p1/2B5/8/6n1/PP4PP/3R1RK1 b - - 0 21,e8e6 d1d8 g7f8 d8f8 f7f8 f1f8,1760,76,93,3598,advantage long middlegame xRayAttack Rook,https://lichess.org/bY9h5twT/black#Some(41),,"['advantage', 'middlegame', 'xRayAttack', 'Rook']",4,"['advantage', 'middlegame', 'xRayAttack', 'Rook']"
1TJSY,1k1rq3/p5R1/Bp2p3/4Pp2/5P2/2Q1K1Pp/PP5P/3r4 b - - 0 29,e8a4 c3c7 b8a8 c7a7,1667,76,93,5293,endgame mate mateIn2 queensideAttack short Queen,https://lichess.org/gbbra75n/black#Some(57),,"['endgame', 'mateIn2', 'queensideAttack', 'Queen']",4,"['endgame', 'mateIn2', 'queensideAttack', 'Queen']"
15R3B,rnbqr1k1/ppp2p2/3p4/2b3B1/2B1n3/2NP4/PPP3PP/R2QK2R w KQ - 0 12,g5d8 e4c3 e1d2 c3d1,1628,76,92,1696,crushing discoveredAttack opening short Knight,https://lichess.org/VLN2dkUK#Some(22),Vienna_Game Vienna_Game_Stanley_Variation,"['crushing', 'discoveredAttack', 'opening', 'Knight']",4,"['crushing', 'discoveredAttack', 'opening', 'Knight']"
0VTdp,r7/ppp2kpQ/2n2r1p/3p3B/1b1Pq3/4B1PP/PP3P2/R2K3R b - - 2 19,f7f8 h7h8 f8e7 h8g7 f6f7 g7f7,1861,75,91,1612,crushing deflection long middlegame Queen,https://lichess.org/n6QFwFGM/black#Some(37),Dutch_Defense Dutch_Defense_Classical_Variation,"['crushing', 'deflection', 'middlegame', 'Queen']",4,"['crushing', 'deflection', 'middlegame', 'Queen']"
3TZAY,r2q1rk1/ppp1bpp1/2np1n1p/4P3/2B3b1/1QP2N2/PP3PPP/RNB2RK1 b - - 0 10,g4f3 e5f6 e7f6 g2f3,1692,74,92,1030,advantage intermezzo opening short Pawn,https://lichess.org/nLD9mJjQ/black#Some(19),Philidor_Defense Philidor_Defense_Other_variations,"['advantage', 'intermezzo', 'opening', 'Pawn']",4,"['advantage', 'intermezzo', 'opening', 'Pawn']"
0yWHm,rn1q1bBr/ppp1k1pp/3p4/4N3/4P1b1/2p5/PP3PPP/RNBQK2R b KQ - 0 8,g4d1 c1g5 e7e8 g8f7,1679,74,95,2700,mate mateIn2 opening short Bishop,https://lichess.org/Vgvmk9zl/black#Some(15),Danish_Gambit Danish_Gambit_Other_variations,"['mateIn2', 'opening', 'Bishop']",3,"['mateIn2', 'opening', 'Bishop']"
0kCMc,1k5r/1pp1Q3/p5q1/4P3/6p1/2N3P1/PP3B1K/2R2R2 w - - 1 28,h2g2 g6c6 c3e4 c6e4 g2g1 e4h1,1593,75,96,2883,long mate mateIn3 middlegame Queen,https://lichess.org/AwKDBjdS#Some(54),,"['mateIn3', 'middlegame', 'Queen']",3,"['mateIn3', 'middlegame', 'Queen']"
0KkqR,4r3/pp1b1kp1/2pQ1n1p/4P3/2P2P2/4q3/PR4PP/5RK1 w - - 3 28,f1f2 e3c1 f2f1 c1b2,1864,76,92,3217,crushing deflection middlegame short Queen,https://lichess.org/UWILeMXL#Some(54),,"['crushing', 'deflection', 'middlegame', 'Queen']",4,"['crushing', 'deflection', 'middlegame', 'Queen']"
9SIf5,6k1/p1b2p2/1pP5/1P2pR2/4r1r1/6P1/1B2RK2/8 w - - 0 38,b2e5 e4e2 f2e2 g4e4 e2d3 e4e5,1657,75,96,13446,attraction crushing endgame long Rook,https://lichess.org/q6G3OZUc#Some(74),,"['attraction', 'crushing', 'endgame', 'Rook']",4,"['attraction', 'crushing', 'endgame', 'Rook']"
0h0gy,r1bq1rk1/4bppp/p2p1n2/1pp5/P1Q1P3/2N2N1P/1PP2PP1/R1B2RK1 w - - 0 13,a4b5 a6b5 a1a8 b5c4,1684,76,89,1836,advantage opening short Pawn,https://lichess.org/hyQYGUF3#Some(24),Philidor_Defense Philidor_Defense_Other_variations,"['advantage', 'opening', 'Pawn']",3,"['advantage', 'opening', 'Pawn']"
4wZxv,r4rk1/3p1p1p/b4qp1/2p5/8/4bQP1/PP3KBP/R1B3NR w - - 0 18,f2e3 f6d4,1799,74,96,1360,middlegame Queen,https://lichess.org/OF2Bn0Sd#Some(34),Benko_Gambit_Accepted Benko_Gambit_Accepted_Fully_Accepted_Variation,"['middlegame', 'Queen']",2,"['middlegame', 'Queen']"
EgAcD,8/pp3pk1/3r2p1/6p1/2Q2p2/1B3q2/PP6/4R1K1 b - - 5 38,d6d2 c4f7 g7h6 f7f8 h6h5 f8h8 h5g4 b3e6 g4g3 h8h3,1840,75,95,12357,endgame mate mateIn5 veryLong Queen Bishop,https://lichess.org/qd6iwAYP/black#Some(75),,"['endgame', 'mateIn5', 'Queen', 'Bishop']",4,"['endgame', 'mateIn5', 'Queen', 'Bishop']"
0zIWq,r4r1k/1pp1q1pp/p1n5/4P3/PP1p2nN/1QPP4/3N2PP/R4RK1 w - - 0 18,h4f5 e7e5 d2f3 e5f5,2074,76,91,3037,crushing interference middlegame short Queen,https://lichess.org/B39ZXb9Y#Some(34),Italian_Game Italian_Game_Hungarian_Defense,"['crushing', 'interference', 'middlegame', 'Queen']",4,"['crushing', 'interference', 'middlegame', 'Queen']"
3wCqe,r6r/pp3p1p/3kbQ2/5N2/2P5/p7/5PPP/4qBK1 b - - 1 27,d6c5 f6e7 c5b6 e7d6 b6a5 d6c5 a5a4 c5b5,2256,77,93,5062,mate mateIn4 middlegame veryLong Queen,https://lichess.org/YCuIMRN8/black#Some(53),,"['mateIn4', 'middlegame', 'Queen']",3,"['mateIn4', 'middlegame', 'Queen']"
09hlU,3r2k1/4bpp1/p1Pq3p/8/4B3/Pp2n2P/1P2QPP1/2R3K1 w - - 0 30,e2e3 e7g5 e3b3 g5c1,1636,74,95,12777,advantage endgame short skewer Bishop,https://lichess.org/IVhBeXmP#Some(58),,"['advantage', 'endgame', 'skewer', 'Bishop']",4,"['advantage', 'endgame', 'skewer', 'Bishop']"
5wU1M,2r4r/4n3/4pqk1/2Q1p1Np/3pP3/3P1P2/PP1B2PP/2R4K w - - 1 28,c5d6 c8c1 d2c1 h8c8 c1d2 c8c2,1831,74,95,3493,advantage clearance long middlegame Rook,https://lichess.org/jvuxQk85#Some(54),,"['advantage', 'clearance', 'middlegame', 'Rook']",4,"['advantage', 'clearance', 'middlegame', 'Rook']"
03BrC,5rk1/5ppp/2p5/2qp4/Q2Nb3/8/P3B1PP/4R2K w - - 2 23,d4c6 c5f2 e1g1 f2e2,1714,74,92,1493,advantage middlegame short Queen,https://lichess.org/es3laXdC#Some(44),,"['advantage', 'middlegame', 'Queen']",3,"['advantage', 'middlegame', 'Queen']"
01yU9,4r1k1/pp3ppb/1qpb4/3pnPP1/3N4/2N4Q/PPPB2B1/R5K1 w - - 4 23,d2e3 b6b2 a1f1 b2c3,2020,76,90,1519,advantage fork middlegame short Queen,https://lichess.org/6zZ2hANU#Some(44),,"['advantage', 'fork', 'middlegame', 'Queen']",4,"['advantage', 'fork', 'middlegame', 'Queen']"
0yZN9,r4rk1/p2n2bp/1p1p2p1/4p1P1/2RP4/1Q2P1B1/P2KNP2/7q b - - 1 22,e5d4 c4c1 d6d5 c1h1,1642,74,92,1353,advantage discoveredAttack middlegame short Rook,https://lichess.org/QXLYvfGf/black#Some(43),,"['advantage', 'discoveredAttack', 'middlegame', 'Rook']",4,"['advantage', 'discoveredAttack', 'middlegame', 'Rook']"
EjDuR,r1bqr1k1/b1p2p2/p1np1n1Q/1p6/3PP3/5N1P/PPB2PP1/RN3RK1 b - - 0 14,f6h7 e4e5 f7f5 e5f6,1722,75,84,1659,advantage enPassant opening short Pawn,https://lichess.org/o2wrx44i/black#Some(27),Ruy_Lopez Ruy_Lopez_Classical_Variation,"['advantage', 'enPassant', 'opening', 'Pawn']",4,"['advantage', 'enPassant', 'opening', 'Pawn']"
0cskG,r3kbnr/ppp1ppp1/2n3q1/5b1p/3PQ3/2N2N2/PPP2PPP/R1B1KB1R w KQkq - 3 8,f3e5 f5e4 e5g6 e4g6,1697,75,93,1060,crushing opening short Bishop,https://lichess.org/vbEEojPO#Some(14),Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,"['crushing', 'opening', 'Bishop']",3,"['crushing', 'opening', 'Bishop']"
1SYo0,k2r1r2/p1Q3p1/1p3b2/1P1P3p/8/1PP1n2P/6K1/RN6 w - - 4 30,g2f3 f6e5 f3e3 e5c7,1633,74,94,10390,crushing discoveredAttack middlegame short Bishop,https://lichess.org/U5qOYxkq#Some(58),,"['crushing', 'discoveredAttack', 'middlegame', 'Bishop']",4,"['crushing', 'discoveredAttack', 'middlegame', 'Bishop']"
4TSDp,5r1k/p5p1/1p5p/2p1R3/8/1P3bPB/r6P/5RK1 b - - 1 30,a2d2 e5e3 d2d1 e3f3 f8f3 f1d1,2175,75,93,4149,advantage capturingDefender endgame long Rook,https://lichess.org/7D0AaD5S/black#Some(59),,"['advantage', 'capturingDefender', 'endgame', 'Rook']",4,"['advantage', 'capturingDefender', 'endgame', 'Rook']"
7xEfH,8/8/3k4/1ppp2p1/p2P1p2/P1PK1P1P/8/8 b - - 1 43,b5b4 d4c5 d6c5 c3b4,1671,74,94,12999,advantage attraction endgame pawnEndgame short Pawn,https://lichess.org/CmT50msU/black#Some(85),,"['advantage', 'attraction', 'endgame', 'Pawn']",4,"['advantage', 'attraction', 'endgame', 'Pawn']"
3D5UJ,r5k1/p4r2/1q1p4/3Pp2p/2P4b/P3Q3/1B4PP/R4RK1 w - - 1 26,b2c1 f7f1 g1f1 a8f8 f1e2 f8f2,1633,74,89,1019,attraction crushing long middlegame Rook,https://lichess.org/e92SDHpD#Some(50),,"['attraction', 'crushing', 'middlegame', 'Rook']",4,"['attraction', 'crushing', 'middlegame', 'Rook']"
3dkK7,r5k1/pR2R2p/5np1/5p2/8/1P2b3/P5PP/5K2 b - - 0 30,a8e8 e7e8 f6e8 b7e7,1852,74,93,3151,clearance crushing endgame short Rook,https://lichess.org/Fl5gGVMT/black#Some(59),,"['clearance', 'crushing', 'endgame', 'Rook']",4,"['clearance', 'crushing', 'endgame', 'Rook']"
TuB0V,rnb1k2r/ppppqppp/5n2/4P3/1bB5/2N2N2/PP3PPP/R1BQK2R b KQkq - 2 7,b8c6 e1g1 c6e5 f3e5,1858,75,90,1796,castling crushing opening short King Knight,https://lichess.org/wwCm7VCh/black#Some(13),Danish_Gambit Danish_Gambit_Other_variations,"['castling', 'crushing', 'opening', 'King', 'Knight']",5,"['castling', 'crushing', 'opening', 'King', 'Knight']"
20czX,8/2Q1kpp1/7p/3p3P/6P1/7K/8/3q4 b - - 3 45,e7f6 c7d6 f6g5 d6e5 f7f5 e5f5,1745,74,92,1710,endgame exposedKing long mate mateIn3 queenEndgame Queen,https://lichess.org/ZMewRpsK/black#Some(89),,"['endgame', 'exposedKing', 'mateIn3', 'Queen']",4,"['endgame', 'exposedKing', 'mateIn3', 'Queen']"
00Al5,2r3k1/p2q1pbp/1p2pnp1/nB1p4/3P4/1Pr1P2P/P1QB1PP1/2R2RK1 w - - 0 19,b5d7 c3c2 d7c8 c2d2,1735,75,97,5556,advantage middlegame short Rook,https://lichess.org/EtyflSie#Some(36),Slav_Defense Slav_Defense_Schlechter_Variation,"['advantage', 'middlegame', 'Rook']",3,"['advantage', 'middlegame', 'Rook']"
1lMcL,8/p7/7r/1pp5/8/P2pKP2/1k6/1N2R3 w - - 0 41,e3d3 h6d6 d3e3 d6e6 e3f2 e6e1,1831,75,95,10395,crushing endgame exposedKing long Rook,https://lichess.org/mM9nn3fn#Some(80),,"['crushing', 'endgame', 'exposedKing', 'Rook']",4,"['crushing', 'endgame', 'exposedKing', 'Rook']"
9YixO,3r1rk1/1p4p1/3N3p/1bP1p3/8/2P1P3/3R2pP/3R2K1 w - - 0 29,d6b5 f8f1 g1g2 f1d1 d2d1 d8d1,1726,76,93,2655,advantage endgame long xRayAttack Rook,https://lichess.org/e2HQHrLX#Some(56),,"['advantage', 'endgame', 'xRayAttack', 'Rook']",4,"['advantage', 'endgame', 'xRayAttack', 'Rook']"
Q5gFL,4rk2/1p2rp1Q/p4q1p/3p2p1/3N4/P1P2PP1/1P4KP/5R2 b - - 1 35,f6g6 h7h8 g6g8 h8h6 g8g7 h6g7,1670,74,93,1232,endgame Queen,https://lichess.org/1SGudAzY/black#Some(69),,"['endgame', 'Queen']",2,"['endgame', 'Queen']"
t4rfJ,r3k2r/ppp1qppp/2b2n2/4P1B1/3P4/2P2N2/P5PP/R2QK2R b KQkq - 0 13,e8g8 e1g1 e7e6 e5f6,1819,76,95,5347,castling crushing middlegame short King Pawn,https://lichess.org/74aPgQbR/black#Some(25),Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,"['castling', 'crushing', 'middlegame', 'King', 'Pawn']",5,"['castling', 'crushing', 'middlegame', 'King', 'Pawn']"
0IdZ1,r5k1/7p/4p1p1/3p4/6P1/p1B4P/BPP5/5K2 w - - 0 32,b2b4 a8c8 c3d4 c8c2,1693,74,93,2895,crushing endgame short skewer Rook,https://lichess.org/6mea5wCG#Some(62),,"['crushing', 'endgame', 'skewer', 'Rook']",4,"['crushing', 'endgame', 'skewer', 'Rook']"
IMK8G,4r2k/pb2b1pn/1p2q2Q/2pnN3/8/6R1/PB2BP1P/3R1K2 b - - 0 33,g7h6 e5f7,1866,74,95,1581,middlegame Knight,https://lichess.org/a07r6H9s/black#Some(65),,"['middlegame', 'Knight']",2,"['middlegame', 'Knight']"
03Ika,3r2k1/Q5pp/4p1r1/8/7n/1P3P2/P4RPP/6K1 w - - 3 30,a7b7 d8d1 f2f1 g6g2 g1h1 d1f1,1889,77,95,13372,deflection endgame long mate mateIn3 Rook,https://lichess.org/fbSiD7zr#Some(58),,"['deflection', 'endgame', 'mateIn3', 'Rook']",4,"['deflection', 'endgame', 'mateIn3', 'Rook']"
ATGeT,8/5p2/6p1/4k1P1/3p4/1K6/P7/8 b - - 1 51,e5e4 b3c2 e4e3 c2d1,1942,75,97,1673,endgame King,https://lichess.org/iAJRIj1x/black#Some(101),,"['endgame', 'King']",2,"['endgame', 'King']"
0FBUL,r2q1rk1/ppp2pp1/3b4/7p/2B2n2/1QPP3b/PP1N1PP1/R1B1R1K1 w - - 0 15,g2h3 d8g5 g1f1 g5g2,1658,75,98,4050,kingsideAttack mate mateIn2 opening short Queen,https://lichess.org/bTyt7RWx#Some(28),Italian_Game Italian_Game_Two_Knights_Defense,"['kingsideAttack', 'mateIn2', 'opening', 'Queen']",4,"['kingsideAttack', 'mateIn2', 'opening', 'Queen']"
0xRGX,2rqk2r/1p1nbppp/p2pb3/4pP2/4P1n1/1NNBB3/PPPQ2PP/R4RK1 b k - 0 12,g4e3 f5e6 e3f1 e6d7,1702,74,93,1848,advancedPawn advantage middlegame short Pawn,https://lichess.org/v9sLc9yb/black#Some(23),Sicilian_Defense Sicilian_Defense_Najdorf_Variation,"['advancedPawn', 'advantage', 'middlegame', 'Pawn']",4,"['advancedPawn', 'advantage', 'middlegame', 'Pawn']"
02jk5,8/1k6/1P1Kp3/5ppp/8/5P1P/5P2/8 b - - 1 48,g5g4 f3g4 f5g4 h3h4,2092,78,91,2085,crushing defensiveMove endgame pawnEndgame short Pawn,https://lichess.org/yMGa5Jzo/black#Some(95),,"['crushing', 'defensiveMove', 'endgame', 'Pawn']",4,"['crushing', 'defensiveMove', 'endgame', 'Pawn']"
0gct8,rn1q1rk1/pp1bbppp/3ppn2/1B1PP3/5B2/2N2N2/PP3PPP/R2Q1RK1 b - - 0 11,d7b5 e5f6 b5f1 f6e7,1695,74,94,2130,advancedPawn advantage middlegame short Pawn,https://lichess.org/UjJLuQdY/black#Some(21),Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation,"['advancedPawn', 'advantage', 'middlegame', 'Pawn']",4,"['advancedPawn', 'advantage', 'middlegame', 'Pawn']"
082vc,r4rk1/3q1pbp/p2np1p1/3p2BP/1p3PP1/3Q4/PPP5/3NRRK1 b - - 1 22,d6e4 e1e4 d7a7 e4e3,1665,75,88,1239,advantage middlegame short Rook,https://lichess.org/0QRRjFxO/black#Some(43),,"['advantage', 'middlegame', 'Rook']",3,"['advantage', 'middlegame', 'Rook']"
07eCn,r4rk1/pppq1ppp/2n5/3np3/3P2b1/2P1P1P1/P3NPBP/R1BQR1K1 w - - 3 12,a2a4 d5c3 d1d2 c3e2,1700,75,97,6040,advantage middlegame short Knight,https://lichess.org/HM440UIF#Some(22),English_Opening English_Opening_Anglo-Grunfeld_Defense,"['advantage', 'middlegame', 'Knight']",3,"['advantage', 'middlegame', 'Knight']"
tKuIc,2r3k1/pp1qp3/3p2pp/3P1p2/1P1QnP2/P5PK/1Br4P/1R2R3 b - - 2 26,e4g5 f4g5 e7e5 d5e6,1686,74,89,1089,crushing enPassant middlegame short Pawn,https://lichess.org/7J4aDIw8/black#Some(51),,"['crushing', 'enPassant', 'middlegame', 'Pawn']",4,"['crushing', 'enPassant', 'middlegame', 'Pawn']"
MDqlX,r3kbnr/ppp2ppp/3pb1q1/8/3PP2R/3B1QP1/PPP2K2/RNB5 b kq - 1 14,f8e7 e4e5 f7f5 e5f6,1739,74,88,2154,advantage enPassant middlegame short Pawn,https://lichess.org/ypJP5Jxb/black#Some(27),Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,"['advantage', 'enPassant', 'middlegame', 'Pawn']",4,"['advantage', 'enPassant', 'middlegame', 'Pawn']"
YHHDC,8/8/3b1kp1/5n1p/1P5P/2BB1K2/8/8 b - - 3 55,d6e5 c3e5 f6e5 d3f5,1711,74,96,2211,endgame Bishop,https://lichess.org/HK9FSJlo/black#Some(109),,"['endgame', 'Bishop']",2,"['endgame', 'Bishop']"
QCrEd,5rk1/pp4p1/3P3p/8/4r2P/8/PP2p1P1/2KRR3 w - - 0 26,d1d2 f8f1 d2e2 f1e1 e2e1 e4e1,1767,75,95,3106,crushing endgame long rookEndgame xRayAttack Rook,https://lichess.org/jp2e68ZK#Some(50),,"['crushing', 'endgame', 'xRayAttack', 'Rook']",4,"['crushing', 'endgame', 'xRayAttack', 'Rook']"
DIQCA,3qr2k/r5pn/1p1b3p/pPpB1b1Q/P1PppP2/3P4/1B4PP/R4RNK b - - 1 25,d8d7 d5c6 h7f6 c6d7,1806,75,95,2944,middlegame Bishop,https://lichess.org/jk06Sh7T/black#Some(49),,"['middlegame', 'Bishop']",2,"['middlegame', 'Bishop']"
0Sx26,3r2k1/R4pbp/4p1p1/1Np5/2P1b3/5N1P/PP3PP1/2KB4 w - - 1 21,a2a4 g7h6 f3g5 h6g5 f2f4 g5f4,1654,74,95,6577,long mate mateIn3 middlegame Bishop,https://lichess.org/SZKYNxOF#Some(40),,"['mateIn3', 'middlegame', 'Bishop']",3,"['mateIn3', 'middlegame', 'Bishop']"
02fM9,5r2/k1p1qPp1/pb5p/1p6/P2r4/2N2Q2/1P3PPP/R4RK1 b - - 0 21,f8f7 c3b5 a7b8 b5d4,1711,75,95,1151,advantage middlegame short Knight,https://lichess.org/SxTW3sP3/black#Some(41),,"['advantage', 'middlegame', 'Knight']",3,"['advantage', 'middlegame', 'Knight']"
0CWzl,r1b2r1k/pp5p/n5p1/1N2q2n/2Bp4/2P2p1P/PP3P2/R1BQ1K1R w - - 0 22,b5d4 h5g3 f1g1 g3h1,1874,74,93,3624,advantage middlegame short Knight,https://lichess.org/BplroFtQ#Some(42),,"['advantage', 'middlegame', 'Knight']",3,"['advantage', 'middlegame', 'Knight']"
0iiPI,4r2k/pq2ppbp/4b1pN/2p5/2Pp1B2/3P1P1P/P3Q1P1/4R1K1 b - - 0 23,e6f5 h6f7 h8g8 f7d6,1622,75,94,3325,crushing kingsideAttack middlegame short Knight,https://lichess.org/Fc5LGQgk/black#Some(45),,"['crushing', 'kingsideAttack', 'middlegame', 'Knight']",4,"['crushing', 'kingsideAttack', 'middlegame', 'Knight']"
0MBEe,8/5kpp/5p2/2r5/p7/7P/P2K1PP1/2R5 b - - 2 37,c5c1 d2c1 f7e7 c1b2 e7d6 b2a3 d6c5 a3a4,1900,75,92,1915,crushing endgame veryLong King,https://lichess.org/JG7Xkfgy/black#Some(73),,"['crushing', 'endgame', 'King']",3,"['crushing', 'endgame', 'King']"
0A32K,3r3r/2p2kpp/p1n2P2/1p6/4NP2/8/PP4PP/R3K2R w KQ - 1 20,f6g7 h8e8 e1g1 e8e4,1792,74,94,1497,advantage endgame pin short Rook,https://lichess.org/c9WC4f83#Some(38),,"['advantage', 'endgame', 'pin', 'Rook']",4,"['advantage', 'endgame', 'pin', 'Rook']"
0xDSZ,r2q2k1/1pp2r1p/p1n3QR/3pP3/3P4/P4N2/1P3PP1/2K4R b - - 0 22,h7g6 h6h8 g8g7 h1h7,1616,75,95,4179,kingsideAttack mate mateIn2 middlegame short Rook,https://lichess.org/PHOXmRxn/black#Some(43),,"['kingsideAttack', 'mateIn2', 'middlegame', 'Rook']",4,"['kingsideAttack', 'mateIn2', 'middlegame', 'Rook']"
0UgHj,2k5/3R4/2P2p2/P4Kp1/2r1Bn1p/8/8/8 b - - 0 70,h4h3 a5a6 f4e2 a6a7,1638,74,93,2783,advancedPawn crushing endgame short Pawn,https://lichess.org/9UrgMGDZ/black#Some(139),,"['advancedPawn', 'crushing', 'endgame', 'Pawn']",4,"['advancedPawn', 'crushing', 'endgame', 'Pawn']"
00FF5,r3k3/ppp1qp2/1b1p3p/4p2r/2B1P1b1/P1PP1P2/1P4PQ/RN3R1K b q - 2 18,e7h4 c4f7 e8e7 f7h5,2037,76,92,4015,attackingF2F7 crushing middlegame short Bishop,https://lichess.org/YBDgjNpz/black#Some(35),Italian_Game Italian_Game_Giuoco_Pianissimo,"['crushing', 'middlegame', 'Bishop']",3,"['crushing', 'middlegame', 'Bishop']"
fqq6i,6k1/pp3pp1/1q2p2p/3pPP1P/1n5N/bP1p2Q1/P1r3PN/5R1K b - - 1 26,d3d2 f5f6 g7g5 h5g6,1687,75,95,18080,crushing enPassant middlegame short Pawn,https://lichess.org/y13jLsHV/black#Some(51),,"['crushing', 'enPassant', 'middlegame', 'Pawn']",4,"['crushing', 'enPassant', 'middlegame', 'Pawn']"
KhBSi,r7/3rn1p1/B1pkpp1p/8/3PP3/6P1/3K1PP1/RR6 w - - 1 29,f2f4 d7a7 a1a2 a7a6 a2a6 a8a6,1707,75,96,4984,endgame Rook,https://lichess.org/oVUQ28OT#Some(56),,"['endgame', 'Rook']",2,"['endgame', 'Rook']"
0x04s,5r2/p3R1pk/1p6/3r2Pp/PP1B1PnP/2P3K1/8/8 b - - 2 46,f8a8 e7g7 h7h8 g7a7 d5d4 a7a8,1684,75,97,2600,crushing discoveredAttack endgame long Rook,https://lichess.org/ApGbDC9M/black#Some(91),,"['crushing', 'discoveredAttack', 'endgame', 'Rook']",4,"['crushing', 'discoveredAttack', 'endgame', 'Rook']"
sEXRp,rnbqkbnr/pp1p2pp/8/2p1p2Q/2B1P3/8/PPPP1PPP/RNB1K2R b KQkq - 1 5,e8e7 h5e5,1976,75,93,1445,opening Queen,https://lichess.org/W0CDvlTk/black#Some(9),Kings_Pawn_Game Kings_Pawn_Game_Damiano_Defense,"['opening', 'Queen']",2,"['opening', 'Queen']"
0KQZa,5rk1/p1p1p1b1/3p1pp1/2n5/6q1/1PN1Pn2/PBPPKP2/R2Q3R w - - 8 18,d1f1 f3d4 e2e1 d4c2,1904,74,94,7042,doubleCheck mate mateIn2 middlegame short Knight,https://lichess.org/1kQG7IBU#Some(34),Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations,"['doubleCheck', 'mateIn2', 'middlegame', 'Knight']",4,"['doubleCheck', 'mateIn2', 'middlegame', 'Knight']"
036Ga,7r/1p2Rpk1/pP1p2p1/P2P4/2rP4/2p5/2P5/2K2R2 b - - 3 38,c4d4 e7f7 g7h6 f1h1 h6g5 h1h8,1693,75,94,4717,crushing endgame long rookEndgame skewer Rook,https://lichess.org/KkQkXoqf/black#Some(75),,"['crushing', 'endgame', 'skewer', 'Rook']",4,"['crushing', 'endgame', 'skewer', 'Rook']"
01CQ7,1n3r1k/p5pp/8/7Q/4P3/2NP4/PPPB2qP/R2KRr2 w - - 3 21,d2e3 f1e1 d1e1 f8f1,1669,75,92,1126,attraction mate mateIn2 middlegame short Rook,https://lichess.org/yu8CZvqe#Some(40),,"['attraction', 'mateIn2', 'middlegame', 'Rook']",4,"['attraction', 'mateIn2', 'middlegame', 'Rook']"
2274x,5rr1/1p3k2/p2P4/4pQ2/PP1bP3/7P/6P1/7K b - - 14 41,f7e8 f5e6 e8d8 e6e7 d8c8 e7c7,1829,75,92,1059,endgame exposedKing long mate mateIn3 Queen,https://lichess.org/3eqnnUMU/black#Some(81),,"['endgame', 'exposedKing', 'mateIn3', 'Queen']",4,"['endgame', 'exposedKing', 'mateIn3', 'Queen']"
