PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
2u2r4,6k1/5p1p/6p1/N3p3/1p2n1P1/1P3K1P/P4PQ1/3q4 w - - 9 40,f3e4 d1d4 e4f3 d4d3,2611,82,91,4012,endgame mate mateIn2 short Queen,https://lichess.org/ZRpXrAkE#Some(78),,"['endgame', 'mateIn2', 'Queen']",3,"['endgame', 'mateIn2', 'Queen']"
0CCrc,r3k2r/pp1n1p2/2p5/6Bp/3NP1bR/3B2n1/PPP3P1/R3K3 b Qkq - 0 18,h8g8 g5f4 d7c5 f4g3,1789,75,93,3568,advantage middlegame short Bishop,https://lichess.org/vkMy6tAa/black#Some(35),Caro-Kann_Defense Caro-Kann_Defense_Rasa-Studier_Gambit,"['advantage', 'middlegame', 'Bishop']",3,"['advantage', 'middlegame', 'Bishop']"
FfIK8,2r3k1/2p1prbp/p2pRnp1/3P2B1/q1P4P/4Q1P1/P4PB1/4R1K1 w - - 1 24,e6e7 f7e7 e3e7 c8e8 g5f6 e8e7,1861,75,87,1062,advantage attraction long middlegame Rook,https://lichess.org/dNNbjJth#Some(46),,"['advantage', 'attraction', 'middlegame', 'Rook']",4,"['advantage', 'attraction', 'middlegame', 'Rook']"
0EFFe,4q1k1/p4pp1/Q6p/3p4/3PrP2/4PR2/P3r2P/2R4K b - - 4 26,e2e3 f3e3 e4e3 c1c8,1891,76,93,10568,advantage endgame pin short Rook,https://lichess.org/Tm6WbTwp/black#Some(51),,"['advantage', 'endgame', 'pin', 'Rook']",4,"['advantage', 'endgame', 'pin', 'Rook']"
00eak,4r1k1/5pp1/5n1p/P5r1/7q/1QP1p1PP/1P3P2/R3RBK1 w - - 0 27,g1h2 f6g4 h2g2 g4f2,1869,74,92,1634,crushing middlegame pin short Knight,https://lichess.org/FQ3hbxjY#Some(52),,"['crushing', 'middlegame', 'pin', 'Knight']",4,"['crushing', 'middlegame', 'pin', 'Knight']"
0HJB8,r2q1r2/p2pn1Qp/1p2p1pk/2p4N/2P5/1P4P1/P2PPPbP/5RK1 b - - 3 17,h6h5 g7h7 h5g4 h7h4 g4f5 h4f4,1905,76,93,3721,long mate mateIn3 middlegame Queen,https://lichess.org/mTyzP0s5/black#Some(33),English_Opening English_Opening_Symmetrical_Variation,"['mateIn3', 'middlegame', 'Queen']",3,"['mateIn3', 'middlegame', 'Queen']"
025MV,1r3rk1/1pR3pp/1p1p4/1q1Pp3/bP2Nn2/5N2/P2Q1PPP/R5K1 b - - 8 24,f4d5 e4d6 d5c7 d6b5,2019,76,91,2171,advantage middlegame short Knight,https://lichess.org/7DOTI2sk/black#Some(47),,"['advantage', 'middlegame', 'Knight']",3,"['advantage', 'middlegame', 'Knight']"
Fy0vG,8/b1p1r3/p2p1pkp/3P4/P1r1P3/3R2NP/1P2R1P1/5K2 w - - 0 37,g3f5 c4c1 e2e1 c1e1 f1e1 e7e4,1825,78,94,12767,attraction crushing endgame long Rook,https://lichess.org/sKpxrDf1#Some(72),,"['attraction', 'crushing', 'endgame', 'Rook']",4,"['attraction', 'crushing', 'endgame', 'Rook']"
0BZxs,8/1rP2pk1/3Kn1p1/p3P2p/P6P/6P1/8/2R5 b - - 2 37,b7b6 c1c6 e6c7 c6b6,2159,84,89,1024,crushing defensiveMove endgame short Rook,https://lichess.org/LcJ4ZN2P/black#Some(73),,"['crushing', 'defensiveMove', 'endgame', 'Rook']",4,"['crushing', 'defensiveMove', 'endgame', 'Rook']"
0B2UG,1n3k1r/rpNR1pb1/p1bP3p/2p3p1/P1B5/5n1P/1PPQ1K2/R7 b - - 1 23,f3d2 d7d8 c6e8 d8e8,2072,78,92,6312,mate mateIn2 middlegame short Rook,https://lichess.org/6UjtNlsE/black#Some(45),,"['mateIn2', 'middlegame', 'Rook']",3,"['mateIn2', 'middlegame', 'Rook']"
