PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
0War5,k2r4/p1Qbb1p1/1p2pnpr/5q1p/3P3P/2P2NB1/PP1N1PP1/2KRR3 w - - 6 22,f3e5 d8c8 e5c6 c8c7,1903,75,91,2230,advantage middlegame short trappedPiece Rook,https://lichess.org/bqiHA6DE#Some(42),,"['advantage', 'middlegame', 'trappedPiece', 'Rook']",4,"['advantage', 'middlegame', 'trappedPiece', 'Rook']"
036i1,4B3/8/1p5p/2pk1bp1/PP1p1p2/2P2P1P/3K2P1/8 b - - 0 40,d5c4 e8f7 f5e6 f7e6,1815,79,95,15537,bishopEndgame endgame mate mateIn2 short Bishop,https://lichess.org/XM1AjaQU/black#Some(79),,"['endgame', 'mateIn2', 'Bishop']",3,"['endgame', 'mateIn2', 'Bishop']"
I2mZP,r1bq1r1k/pp2p1bp/6p1/6B1/2BPp3/8/PPPQ1PP1/R3K2R b KQ - 0 14,g7d4 e1c1 d4b2 c1b2,2286,76,94,4264,castling crushing middlegame short King,https://lichess.org/C4T0sW54/black#Some(27),East_Indian_Defense East_Indian_Defense_Other_variations,"['castling', 'crushing', 'middlegame', 'King']",4,"['castling', 'crushing', 'middlegame', 'King']"
00dqP,r1b2rk1/5p1p/p3pP2/1p1p4/5q1n/1P5P/P1P1QPB1/1K1R2R1 b - - 2 21,f4f6 g2d5 h4g6 d5a8,1773,75,97,1497,advantage discoveredAttack middlegame short Bishop,https://lichess.org/6NRhzen2/black#Some(41),,"['advantage', 'discoveredAttack', 'middlegame', 'Bishop']",4,"['advantage', 'discoveredAttack', 'middlegame', 'Bishop']"
0rje9,5rk1/p2nN1b1/1p6/2p2pQp/2P1n1pP/8/PP4R1/4qNK1 b - - 3 34,g8h8 g5h5 g7h6 h5h6,1741,73,95,11557,kingsideAttack mate mateIn2 middlegame short Queen,https://lichess.org/yy3QVbVo/black#Some(67),,"['kingsideAttack', 'mateIn2', 'middlegame', 'Queen']",4,"['kingsideAttack', 'mateIn2', 'middlegame', 'Queen']"
DLOYr,2kr1r2/ppp1pN1p/6p1/8/3P4/2P1R2P/PPb2KP1/R7 w - - 1 20,e3e7 d8d7 a1e1 f8f7 e7f7 d7f7,1727,75,94,6788,crushing endgame long xRayAttack Rook,https://lichess.org/cQw8x5IX#Some(38),,"['crushing', 'endgame', 'xRayAttack', 'Rook']",4,"['crushing', 'endgame', 'xRayAttack', 'Rook']"
05IZ5,5rk1/r5p1/3p1p1Q/p1p1qP1P/bp2P3/3B2R1/2P3P1/1R5K b - - 0 29,a4e8 d3c4 d6d5 c4d5,1672,74,93,1667,crushing middlegame pin short Bishop,https://lichess.org/rBCYAZg3/black#Some(57),,"['crushing', 'middlegame', 'pin', 'Bishop']",4,"['crushing', 'middlegame', 'pin', 'Bishop']"
jwMNI,8/1k4r1/R1p1p3/5p2/1KPP4/4P3/5rp1/R7 b - - 2 41,g2g1q a6a7 b7c8 a7a8 c8c7 a1a7 c7d6 a8d8 g7d7 a7d7,1704,75,95,1914,endgame mate mateIn5 queenRookEndgame veryLong Rook,https://lichess.org/puaUjuvY/black#Some(81),,"['endgame', 'mateIn5', 'Rook']",3,"['endgame', 'mateIn5', 'Rook']"
9YixO,3r1rk1/1p4p1/3N3p/1bP1p3/8/2P1P3/3R2pP/3R2K1 w - - 0 29,d6b5 f8f1 g1g2 f1d1 d2d1 d8d1,1726,76,93,2655,advantage endgame long xRayAttack Rook,https://lichess.org/e2HQHrLX#Some(56),,"['advantage', 'endgame', 'xRayAttack', 'Rook']",4,"['advantage', 'endgame', 'xRayAttack', 'Rook']"
EPy9j,1r4k1/pBR2r2/3pp2p/4b3/8/P7/1P3PPP/5RK1 w - - 2 24,f1c1 b8b7 c7b7 f7b7,1660,74,98,2392,crushing endgame short xRayAttack Rook,https://lichess.org/NQyyG8kD#Some(46),,"['crushing', 'endgame', 'xRayAttack', 'Rook']",4,"['crushing', 'endgame', 'xRayAttack', 'Rook']"
Ig9Ld,r3kbnr/ppq1pppp/8/3P4/3n4/5Q2/PP3PPP/RNB1KB1R w KQkq - 0 9,f3e4 c7c1,1876,74,94,1579,opening Queen,https://lichess.org/URQCzxe5#Some(16),Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack,"['opening', 'Queen']",2,"['opening', 'Queen']"
ATGeT,8/5p2/6p1/4k1P1/3p4/1K6/P7/8 b - - 1 51,e5e4 b3c2 e4e3 c2d1,1942,75,97,1673,endgame King,https://lichess.org/iAJRIj1x/black#Some(101),,"['endgame', 'King']",2,"['endgame', 'King']"
3X5u0,q1r5/1bp3k1/5nBp/3ppN2/3bP3/3P4/1PP2PPP/2Q2RK1 b - - 3 20,g7g6 c1h6 g6f7 h6g7 f7e6 g7e7,1755,74,95,6617,long mate mateIn3 middlegame Queen,https://lichess.org/zCzcCr39/black#Some(39),,"['mateIn3', 'middlegame', 'Queen']",3,"['mateIn3', 'middlegame', 'Queen']"
21100,8/pp4rk/3P2qp/1PQ5/2P1p3/7K/P4p2/RN3R2 w - - 0 30,c5f2 g6g4 h3h2 g4h5 f2h4 h5h4,1578,75,91,1288,endgame exposedKing long mate mateIn3 Queen,https://lichess.org/fspMvwAb#Some(58),,"['endgame', 'exposedKing', 'mateIn3', 'Queen']",4,"['endgame', 'exposedKing', 'mateIn3', 'Queen']"
08qtA,8/6p1/4k2p/4p3/p1P5/PrR1K2P/6P1/8 w - - 3 44,c3b3 a4b3 e3d2 e5e4,1691,75,91,2647,crushing defensiveMove endgame short Pawn,https://lichess.org/rgnBJlaF#Some(86),,"['crushing', 'defensiveMove', 'endgame', 'Pawn']",4,"['crushing', 'defensiveMove', 'endgame', 'Pawn']"
